#Datasets	MeganServer::ERR1883438_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1930145_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1930121_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR062298_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS001.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR1761705_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS011.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::ERR1883424_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR061320_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR061365_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR513165_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883421_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1633008_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1761698_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR3189416_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1631064_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1631061_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1929408_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS012.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR1761677_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR512767_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR060358_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883418_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1761710_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR063517_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR061192_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR3189418_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR514306_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1930123_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1930141_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR059455_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR514329_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS017.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR059389_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR514239_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR061562_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR062083_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883419_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883422_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1804823_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS004.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR1631063_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR514202_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR3189411_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR059917_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883430_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1761682_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883423_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR513768_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1804664_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1631060_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR062299_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883420_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR513828_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883436_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS015.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::ARS005.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR1761692_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS020.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR3184100_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR061294_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS013.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR1761697_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1761688_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR059425_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR513775_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS010.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR1761718_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1761721_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR3184876_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped
"Gemella"	0.0	0.0	0.0	53779.0	0.0	0.0	0.0	0.0	12196.0	3035.0	12010.0	257.0	1368.0	0.0	2350.0	12155.0	11188.0	0.0	0.0	0.0	7839.0	0.0	383.0	0.0	42790.0	34376.0	2209.0	37263.0	0.0	0.0	0.0	109362.0	0.0	0.0	23989.0	233639.0	34882.0	307.0	0.0	133572.0	0.0	12173.0	4119.0	2730.0	0.0	0.0	0.0	0.0	7943.0	3400.0	10977.0	6555.0	354.0	53642.0	0.0	0.0	0.0	0.0	0.0	3433.0	5896.0	0.0	0.0	0.0	0.0	84366.0	0.0	0.0	0.0	7538.0
"Exiguobacterium"	146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	3330.0	0.0	8605.0	2578.0	2381.0	0.0	0.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	7733.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	216.0	0.0	0.0	0.0	2555.0	0.0	9404.0	0.0	0.0	0.0	0.0	0.0	0.0	2314.0	0.0	262.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Brochothrix"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2660.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	215.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	236.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2641.0
"Listeria"	481.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	510.0	0.0	0.0	0.0	3053.0	2905.0	0.0	0.0	0.0	0.0	0.0	699.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	996.0	0.0	0.0	0.0	3222.0	0.0	0.0	0.0	363.0	0.0	0.0	0.0	0.0	2775.0	0.0	1022.0	0.0	604.0	0.0	0.0	3618.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Brevibacillus"	253.0	0.0	0.0	0.0	0.0	0.0	0.0	243.0	0.0	0.0	0.0	204.0	4013.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	197.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	180.0	159.0	0.0	221.0	0.0	0.0	0.0	0.0	229.0	0.0	0.0	0.0	0.0	0.0	0.0	286.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	265.0	0.0	0.0	0.0
"Cohnella"	306.0	0.0	0.0	0.0	601.0	0.0	427.0	516.0	0.0	0.0	0.0	230.0	0.0	0.0	0.0	0.0	0.0	0.0	450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	929.0	0.0	0.0	0.0	0.0	0.0	350.0	0.0	562.0	0.0	0.0	0.0	0.0	183.0	0.0	220.0	0.0	0.0	0.0	0.0	190.0	0.0	0.0	784.0	486.0	0.0	535.0	0.0	0.0	585.0	0.0	0.0	0.0	0.0	600.0	0.0	0.0	0.0
"Paenibacillus"	2213.0	1514.0	3432.0	0.0	2254.0	2132.0	1683.0	4824.0	0.0	0.0	0.0	2093.0	25531.0	3199.0	4308.0	37308.0	33919.0	2905.0	1785.0	0.0	0.0	0.0	1746.0	0.0	0.0	0.0	3910.0	0.0	2949.0	0.0	0.0	0.0	3719.0	0.0	0.0	0.0	0.0	1533.0	7938.0	0.0	2041.0	37324.0	0.0	4712.0	0.0	2774.0	0.0	2928.0	0.0	0.0	33687.0	0.0	2353.0	0.0	3798.0	2821.0	1819.0	0.0	2123.0	4425.0	0.0	2246.0	0.0	0.0	0.0	0.0	2316.0	3219.0	3566.0	0.0
"Thermobacillus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Kurthia"	163.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	203.0	0.0	0.0	37146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	277.0	0.0	0.0	0.0	33128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	350.0	0.0	0.0	0.0	0.0	0.0	41170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	347.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Paenisporosarcina"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	177.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	190.0	0.0	0.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Planococcus"	1145.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1089.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1786.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1454.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	952.0	0.0	0.0	0.0	0.0	0.0	0.0	2289.0	0.0	1649.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Planomicrobium"	261.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	211.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	261.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	209.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	597.0	0.0	0.0	0.0	0.0	0.0	0.0	275.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rummeliibacillus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	215.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	278.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Solibacillus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	171.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	183.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sporosarcina"	3520.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5330.0	0.0	0.0	0.0	2004.0	1879.0	0.0	0.0	0.0	0.0	0.0	9135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8388.0	0.0	0.0	0.0	2025.0	0.0	0.0	0.0	13372.0	0.0	0.0	0.0	0.0	1718.0	0.0	10160.0	0.0	14599.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Viridibacillus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	208.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	261.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Aliicoccus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Auricoccus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2016.0
"Jeotgalicoccus"	16053.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8838.0	0.0	0.0	0.0	1308.0	1196.0	0.0	0.0	0.0	0.0	0.0	23878.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21384.0	0.0	0.0	0.0	1366.0	0.0	0.0	0.0	8033.0	0.0	0.0	0.0	0.0	1207.0	0.0	29899.0	0.0	18824.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Macrococcus"	799.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1748.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3415.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3519.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	875.0	0.0	0.0	0.0	0.0	0.0	0.0	3948.0	0.0	1447.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Nosocomiicoccus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	415.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	505.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	516.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Salinicoccus"	4560.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23835.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20933.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20766.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2685.0	0.0	0.0	0.0	0.0	0.0	0.0	49256.0	0.0	6766.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Staphylococcus"	18720.0	0.0	0.0	0.0	0.0	1685.0	0.0	127.0	0.0	0.0	0.0	10659.0	18852.0	0.0	27503.0	1631733.0	1490286.0	0.0	0.0	0.0	0.0	0.0	9970.0	0.0	0.0	0.0	25248.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16129.0	167.0	0.0	0.0	1635067.0	0.0	31128.0	0.0	17342.0	0.0	0.0	0.0	0.0	1457146.0	0.0	16853.0	0.0	24849.0	0.0	0.0	0.0	0.0	10855.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2467.0	2649.0	281449.0
"Abiotrophia"	0.0	0.0	0.0	5652.0	0.0	0.0	0.0	0.0	63524.0	20320.0	59742.0	0.0	2260.0	0.0	6474.0	1692.0	1555.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47890.0	285492.0	5935.0	0.0	0.0	0.0	0.0	383706.0	0.0	0.0	8186.0	106995.0	58780.0	0.0	0.0	201267.0	0.0	1783.0	0.0	7105.0	0.0	0.0	0.0	0.0	0.0	0.0	1500.0	1462.0	0.0	6490.0	0.0	0.0	0.0	0.0	0.0	21360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1867.0
"Aerococcus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	1286.0	1181.0	0.0	0.0	0.0	0.0	0.0	208.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	192.0	0.0	0.0	0.0	1297.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1167.0	0.0	270.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Facklamia"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1679.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1364.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1780.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Globicatella"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	322.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Alloiococcus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1437.0	1241.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1326.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1199.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Atopobacter"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1428.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Atopostipes"	204.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Carnobacterium"	1348.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1693.0	0.0	0.0	4095.0	1581.0	1415.0	0.0	0.0	0.0	0.0	0.0	2291.0	0.0	0.0	0.0	3595.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2029.0	0.0	0.0	0.0	1554.0	0.0	4513.0	0.0	5805.0	0.0	0.0	0.0	0.0	1317.0	0.0	3936.0	0.0	10095.0	0.0	0.0	0.0	0.0	2067.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Dolosigranulum"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1394.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1302.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1539.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20383.0
"Granulicatella"	0.0	0.0	0.0	38273.0	0.0	0.0	0.0	0.0	2437.0	18978.0	21942.0	0.0	4337.0	2419.0	13087.0	18979.0	17283.0	0.0	0.0	0.0	57000.0	0.0	141.0	0.0	41520.0	42736.0	12120.0	15859.0	0.0	0.0	0.0	123724.0	0.0	0.0	4848.0	85853.0	23954.0	0.0	0.0	56873.0	0.0	18947.0	4529.0	14494.0	0.0	0.0	0.0	0.0	25140.0	0.0	16638.0	6393.0	0.0	142298.0	0.0	0.0	0.0	0.0	0.0	15294.0	28814.0	0.0	0.0	0.0	0.0	37702.0	0.0	0.0	0.0	12059.0
"Jeotgalibaca"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	208.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	353.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Enterococcus"	2356.0	3074.0	34960.0	7032.0	0.0	3076.0	0.0	1177.0	5197.0	105465.0	0.0	4389.0	9028.0	3958.0	7561.0	8855.0	8110.0	18322.0	591.0	10988.0	0.0	47103.0	2676.0	3731.0	171753.0	81548.0	6886.0	0.0	13479.0	51120.0	3981.0	233338.0	1051.0	65545.0	160656.0	14120.0	10137.0	8034.0	3867.0	0.0	0.0	8616.0	141125.0	8492.0	14431.0	29736.0	13736.0	107333.0	0.0	0.0	7916.0	0.0	43950.0	43706.0	158886.0	0.0	1967.0	5416.0	0.0	0.0	16521.0	0.0	2662.0	6704.0	0.0	2119.0	0.0	3911.0	2798.0	0.0
"Vagococcus"	171.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	323.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	577.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1003.0	0.0	417.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
